Song ID,Token ID,Term Frequency,Inverse Document Frequency,TF-IDF
7,twelve,1,2.70805020110221,2.70805020110221
7,listening,1,2.70805020110221,2.70805020110221
7,june,1,2.70805020110221,2.70805020110221
7,harp,1,2.70805020110221,2.70805020110221
12,recount,1,2.70805020110221,2.70805020110221
1,running,2,2.0149030205422647,4.029806041084529
3,running,1,2.0149030205422647,2.0149030205422647
2,lives,2,2.70805020110221,5.41610040220442
3,that,10,0.4054651081081644,4.054651081081644
6,that,13,0.4054651081081644,5.271046405406137
7,that,15,0.4054651081081644,6.0819766216224656
8,that,4,0.4054651081081644,1.6218604324326575
9,that,4,0.4054651081081644,1.6218604324326575
10,that,1,0.4054651081081644,0.4054651081081644
11,that,3,0.4054651081081644,1.2163953243244932
12,that,5,0.4054651081081644,2.027325540540822
14,that,9,0.4054651081081644,3.6491859729734797
15,that,4,0.4054651081081644,1.6218604324326575
3,healing,1,2.70805020110221,2.70805020110221
3,your,3,0.31015492830383945,0.9304647849115184
4,your,1,0.31015492830383945,0.31015492830383945
5,your,2,0.31015492830383945,0.6203098566076789
6,your,9,0.31015492830383945,2.791394354734555
7,your,12,0.31015492830383945,3.7218591396460736
8,your,1,0.31015492830383945,0.31015492830383945
9,your,5,0.31015492830383945,1.5507746415191972
10,your,2,0.31015492830383945,0.6203098566076789
12,your,3,0.31015492830383945,0.9304647849115184
13,your,7,0.31015492830383945,2.171084498126876
15,your,4,0.31015492830383945,1.2406197132153578
3,doesnt,3,2.70805020110221,8.12415060330663
4,had,3,1.0986122886681098,3.295836866004329
5,had,1,1.0986122886681098,1.0986122886681098
6,had,8,1.0986122886681098,8.788898309344878
11,had,2,1.0986122886681098,2.1972245773362196
14,had,1,1.0986122886681098,1.0986122886681098
4,hoped,3,2.70805020110221,8.12415060330663
5,might,4,2.70805020110221,10.83220080440884
6,sense,1,2.0149030205422647,2.0149030205422647
12,sense,2,2.0149030205422647,4.029806041084529
6,little,8,2.0149030205422647,16.119224164338117
7,little,2,2.0149030205422647,4.029806041084529
6,mom,4,2.70805020110221,10.83220080440884
6,life,1,2.0149030205422647,2.0149030205422647
15,life,1,2.0149030205422647,2.0149030205422647
6,being,1,1.6094379124341003,1.6094379124341003
7,being,1,1.6094379124341003,1.6094379124341003
8,being,3,1.6094379124341003,4.828313737302301
6,some,1,1.6094379124341003,1.6094379124341003
7,some,2,1.6094379124341003,3.2188758248682006
12,some,4,1.6094379124341003,6.437751649736401
6,whole,1,2.70805020110221,2.70805020110221
7,car,1,2.70805020110221,2.70805020110221
7,timing,2,2.70805020110221,5.41610040220442
7,thousands,1,2.70805020110221,2.70805020110221
7,howl,1,2.70805020110221,2.70805020110221
7,altamont,1,2.70805020110221,2.70805020110221
7,behind,2,2.70805020110221,5.41610040220442
7,been,3,2.0149030205422647,6.0447090616267936
12,been,1,2.0149030205422647,2.0149030205422647
7,brain,1,2.70805020110221,2.70805020110221
7,radio,1,2.70805020110221,2.70805020110221
7,antichrist,1,2.70805020110221,2.70805020110221
8,walking,1,2.70805020110221,2.70805020110221
8,fallen,1,2.70805020110221,2.70805020110221
9,closing,2,2.70805020110221,5.41610040220442
9,okay,2,2.70805020110221,5.41610040220442
11,negativity,1,2.70805020110221,2.70805020110221
13,sleepin,1,2.70805020110221,2.70805020110221
2,night,1,1.0986122886681098,1.0986122886681098
6,night,3,1.0986122886681098,3.295836866004329
7,night,3,1.0986122886681098,3.295836866004329
10,night,5,1.0986122886681098,5.493061443340549
12,night,1,1.0986122886681098,1.0986122886681098
3,happened,1,1.6094379124341003,1.6094379124341003
6,happened,1,1.6094379124341003,1.6094379124341003
7,happened,2,1.6094379124341003,3.2188758248682006
3,secret,1,2.70805020110221,2.70805020110221
4,them,10,1.6094379124341003,16.094379124341003
6,them,1,1.6094379124341003,1.6094379124341003
7,them,2,1.6094379124341003,3.2188758248682006
4,promises,1,2.70805020110221,2.70805020110221
4,wear,1,2.70805020110221,2.70805020110221
5,secrets,1,2.0149030205422647,2.0149030205422647
15,secrets,1,2.0149030205422647,2.0149030205422647
5,whoawhoa…,1,2.70805020110221,2.70805020110221
6,give,2,1.6094379124341003,3.2188758248682006
7,give,2,1.6094379124341003,3.2188758248682006
15,give,3,1.6094379124341003,4.828313737302301
6,tears,1,2.0149030205422647,2.0149030205422647
13,tears,8,2.0149030205422647,16.119224164338117
6,daze,1,2.70805020110221,2.70805020110221
6,mommy,1,2.70805020110221,2.70805020110221
6,sat,1,2.70805020110221,2.70805020110221
6,block,1,2.70805020110221,2.70805020110221
6,tryma,1,2.70805020110221,2.70805020110221
6,understand,1,2.0149030205422647,2.0149030205422647
7,understand,1,2.0149030205422647,2.0149030205422647
7,lamb,1,2.70805020110221,2.70805020110221
7,charlie,2,2.70805020110221,5.41610040220442
7,damn,1,1.6094379124341003,1.6094379124341003
10,damn,1,1.6094379124341003,1.6094379124341003
15,damn,1,1.6094379124341003,1.6094379124341003
7,tulsa,1,2.70805020110221,2.70805020110221
7,junk,2,2.70805020110221,5.41610040220442
7,floyd,1,2.70805020110221,2.70805020110221
8,pressure,1,2.70805020110221,2.70805020110221
8,becoming,3,2.70805020110221,8.12415060330663
8,tightly,1,2.70805020110221,2.70805020110221
9,mend,1,2.70805020110221,2.70805020110221
9,sixth,1,2.70805020110221,2.70805020110221
10,turns,1,2.70805020110221,2.70805020110221
11,believe,1,2.70805020110221,2.70805020110221
11,justify,1,2.70805020110221,2.70805020110221
12,wonder,6,2.70805020110221,16.24830120661326
13,walks,3,2.70805020110221,8.12415060330663
1,atlantis,2,2.70805020110221,5.41610040220442
1,what,1,0.6286086594223741,0.6286086594223741
4,what,2,0.6286086594223741,1.2572173188447482
5,what,1,0.6286086594223741,0.6286086594223741
6,what,3,0.6286086594223741,1.8858259782671223
7,what,5,0.6286086594223741,3.1430432971118707
8,what,4,0.6286086594223741,2.5144346376894964
11,what,5,0.6286086594223741,3.1430432971118707
14,what,2,0.6286086594223741,1.2572173188447482
2,she,4,1.3217558399823195,5.287023359929278
7,she,1,1.3217558399823195,1.3217558399823195
10,she,3,1.3217558399823195,3.9652675199469583
13,she,9,1.3217558399823195,11.895802559840876
2,from,2,0.9162907318741551,1.8325814637483102
3,from,6,0.9162907318741551,5.497744391244931
4,from,3,0.9162907318741551,2.7488721956224653
6,from,2,0.9162907318741551,1.8325814637483102
7,from,2,0.9162907318741551,1.8325814637483102
11,from,1,0.9162907318741551,0.9162907318741551
3,over,1,1.0986122886681098,1.0986122886681098
6,over,1,1.0986122886681098,1.0986122886681098
7,over,2,1.0986122886681098,2.1972245773362196
12,over,3,1.0986122886681098,3.295836866004329
13,over,1,1.0986122886681098,1.0986122886681098
3,between,1,1.6094379124341003,1.6094379124341003
6,between,1,1.6094379124341003,1.6094379124341003
14,between,1,1.6094379124341003,1.6094379124341003
3,well,1,1.3217558399823195,1.3217558399823195
5,well,4,1.3217558399823195,5.287023359929278
6,well,1,1.3217558399823195,1.3217558399823195
7,well,4,1.3217558399823195,5.287023359929278
4,with,1,0.6286086594223741,0.6286086594223741
5,with,5,0.6286086594223741,3.1430432971118707
6,with,3,0.6286086594223741,1.8858259782671223
7,with,3,0.6286086594223741,1.8858259782671223
8,with,1,0.6286086594223741,0.6286086594223741
9,with,2,0.6286086594223741,1.2572173188447482
11,with,1,0.6286086594223741,0.6286086594223741
13,with,2,0.6286086594223741,1.2572173188447482
5,ease,1,2.70805020110221,2.70805020110221
5,somewhere,1,1.6094379124341003,1.6094379124341003
11,somewhere,6,1.6094379124341003,9.656627474604601
15,somewhere,1,1.6094379124341003,1.6094379124341003
5,moon,2,2.0149030205422647,4.029806041084529
7,moon,1,2.0149030205422647,2.0149030205422647
5,hand,4,1.3217558399823195,5.287023359929278
6,hand,1,1.3217558399823195,1.3217558399823195
7,hand,1,1.3217558399823195,1.3217558399823195
12,hand,1,1.3217558399823195,1.3217558399823195
5,whoawhoa,2,2.0149030205422647,4.029806041084529
15,whoawhoa,1,2.0149030205422647,2.0149030205422647
6,puzzled,1,2.70805020110221,2.70805020110221
6,gotten,1,2.70805020110221,2.70805020110221
6,teenagers,1,2.70805020110221,2.70805020110221
6,novara,1,2.70805020110221,2.70805020110221
6,grown,1,2.70805020110221,2.70805020110221
6,wow,1,2.70805020110221,2.70805020110221
7,lefthand,1,2.70805020110221,2.70805020110221
7,scarlett,1,2.70805020110221,2.70805020110221
7,old,3,2.70805020110221,8.12415060330663
7,seat,1,2.70805020110221,2.70805020110221
7,begun,1,2.70805020110221,2.70805020110221
7,force,1,2.70805020110221,2.70805020110221
7,thirtysix,1,2.70805020110221,2.70805020110221
7,thelonious,1,2.70805020110221,2.70805020110221
7,terry,1,2.70805020110221,2.70805020110221
7,bloodstained,1,2.70805020110221,2.70805020110221
10,cause…,1,2.70805020110221,2.70805020110221
10,stay,3,2.70805020110221,8.12415060330663
11,gain,1,2.70805020110221,2.70805020110221
11,wounds,1,2.70805020110221,2.70805020110221
12,butterflies,3,2.70805020110221,8.12415060330663
12,those,1,2.70805020110221,2.70805020110221
13,wrong,6,2.0149030205422647,12.089418123253587
15,wrong,6,2.0149030205422647,12.089418123253587
13,conscience,9,2.70805020110221,24.37245180991989
13,hopin,1,2.70805020110221,2.70805020110221
15,part,2,2.70805020110221,5.41610040220442
1,is,1,0.14310084364067324,0.14310084364067324
2,is,1,0.14310084364067324,0.14310084364067324
4,is,13,0.14310084364067324,1.8603109673287521
6,is,1,0.14310084364067324,0.14310084364067324
7,is,5,0.14310084364067324,0.7155042182033662
8,is,6,0.14310084364067324,0.8586050618440395
9,is,1,0.14310084364067324,0.14310084364067324
10,is,2,0.14310084364067324,0.2862016872813465
11,is,6,0.14310084364067324,0.8586050618440395
12,is,1,0.14310084364067324,0.14310084364067324
13,is,2,0.14310084364067324,0.2862016872813465
14,is,2,0.14310084364067324,0.2862016872813465
15,is,2,0.14310084364067324,0.2862016872813465
1,silence,1,2.70805020110221,2.70805020110221
2,her,5,1.3217558399823195,6.608779199911598
7,her,1,1.3217558399823195,1.3217558399823195
10,her,4,1.3217558399823195,5.287023359929278
13,her,10,1.3217558399823195,13.217558399823195
3,heal,1,1.3217558399823195,1.3217558399823195
9,heal,1,1.3217558399823195,1.3217558399823195
11,heal,8,1.3217558399823195,10.574046719858556
13,heal,1,1.3217558399823195,1.3217558399823195
3,thousand,5,2.0149030205422647,10.074515102711324
6,thousand,1,2.0149030205422647,2.0149030205422647
3,ooh,3,2.70805020110221,8.12415060330663
4,forgot,1,2.70805020110221,2.70805020110221
4,line,3,2.0149030205422647,6.0447090616267936
14,line,1,2.0149030205422647,2.0149030205422647
4,worst,1,2.0149030205422647,2.0149030205422647
12,worst,3,2.0149030205422647,6.0447090616267936
5,crazy,4,2.0149030205422647,8.059612082169059
6,crazy,3,2.0149030205422647,6.0447090616267936
6,sometimes,1,2.0149030205422647,2.0149030205422647
9,sometimes,2,2.0149030205422647,4.029806041084529
6,plan,1,2.70805020110221,2.70805020110221
6,wake,1,2.0149030205422647,2.0149030205422647
7,wake,1,2.0149030205422647,2.0149030205422647
6,why,2,2.70805020110221,5.41610040220442
6,presents,1,2.70805020110221,2.70805020110221
6,couldnt,1,2.70805020110221,2.70805020110221
6,college,1,2.70805020110221,2.70805020110221
7,die,2,1.3217558399823195,2.643511679964639
9,die,1,1.3217558399823195,1.3217558399823195
10,die,1,1.3217558399823195,1.3217558399823195
14,die,1,1.3217558399823195,1.3217558399823195
7,quick,1,2.70805020110221,2.70805020110221
7,perfectly,1,2.70805020110221,2.70805020110221
7,murder,4,2.70805020110221,10.83220080440884
7,near,1,2.70805020110221,2.70805020110221
7,pour,1,2.70805020110221,2.70805020110221
7,mr,4,2.70805020110221,10.83220080440884
7,step,1,2.0149030205422647,2.0149030205422647
8,step,2,2.0149030205422647,4.029806041084529
7,invisible,1,2.70805020110221,2.70805020110221
7,goodbye,2,2.70805020110221,5.41610040220442
7,lie,1,2.0149030205422647,2.0149030205422647
14,lie,1,2.0149030205422647,2.0149030205422647
7,yours,1,2.70805020110221,2.70805020110221
7,hung,1,2.70805020110221,2.70805020110221
7,named,1,2.70805020110221,2.70805020110221
7,glenn,1,2.70805020110221,2.70805020110221
7,touched,1,2.70805020110221,2.70805020110221
7,none,1,2.70805020110221,2.70805020110221
8,than,1,2.70805020110221,2.70805020110221
9,memories,2,2.70805020110221,5.41610040220442
10,wouldnt,1,2.70805020110221,2.70805020110221
11,vacancy,1,2.70805020110221,2.70805020110221
12,count,1,2.70805020110221,2.70805020110221
13,fuckin,3,2.70805020110221,8.12415060330663
13,anybody,3,2.70805020110221,8.12415060330663
14,tick,1,2.70805020110221,2.70805020110221
14,look,2,2.70805020110221,5.41610040220442
1,were,2,0.7621400520468967,1.5242801040937934
3,were,1,0.7621400520468967,0.7621400520468967
4,were,1,0.7621400520468967,0.7621400520468967
6,were,4,0.7621400520468967,3.048560208187587
7,were,4,0.7621400520468967,3.048560208187587
8,were,1,0.7621400520468967,0.7621400520468967
9,were,2,0.7621400520468967,1.5242801040937934
1,light,1,2.0149030205422647,2.0149030205422647
15,light,1,2.0149030205422647,2.0149030205422647
1,waters,1,2.70805020110221,2.70805020110221
3,much,1,1.3217558399823195,1.3217558399823195
6,much,3,1.3217558399823195,3.9652675199469583
8,much,3,1.3217558399823195,3.9652675199469583
10,much,1,1.3217558399823195,1.3217558399823195
3,how,2,1.0986122886681098,2.1972245773362196
6,how,3,1.0986122886681098,3.295836866004329
9,how,1,1.0986122886681098,1.0986122886681098
12,how,3,1.0986122886681098,3.295836866004329
14,how,2,1.0986122886681098,2.1972245773362196
3,million,1,2.0149030205422647,2.0149030205422647
7,million,1,2.0149030205422647,2.0149030205422647
4,careless,1,2.70805020110221,2.70805020110221
5,lying,1,2.70805020110221,2.70805020110221
5,youll,1,2.0149030205422647,2.0149030205422647
7,youll,1,2.0149030205422647,2.0149030205422647
5,yea,1,2.0149030205422647,2.0149030205422647
15,yea,1,2.0149030205422647,2.0149030205422647
6,hailie,1,2.70805020110221,2.70805020110221
6,here,7,1.6094379124341003,11.266065387038703
7,here,1,1.6094379124341003,1.6094379124341003
15,here,6,1.6094379124341003,9.656627474604601
6,mamas,5,2.70805020110221,13.54025100551105
6,stole,1,2.70805020110221,2.70805020110221
6,moment,1,2.70805020110221,2.70805020110221
7,and a,1,2.70805020110221,2.70805020110221
7,minute,1,2.70805020110221,2.70805020110221
7,trick,1,2.70805020110221,2.70805020110221
7,lead,1,2.70805020110221,2.70805020110221
7,film,1,2.70805020110221,2.70805020110221
7,decide,1,2.70805020110221,2.70805020110221
7,judgment,1,2.70805020110221,2.70805020110221
7,dooley,1,2.70805020110221,2.70805020110221
7,crime,1,2.70805020110221,2.70805020110221
9,frozen,2,2.70805020110221,5.41610040220442
11,imagined,1,2.70805020110221,2.70805020110221
11,else,1,2.70805020110221,2.70805020110221
1,out,1,0.6286086594223741,0.6286086594223741
3,out,2,0.6286086594223741,1.2572173188447482
4,out,1,0.6286086594223741,0.6286086594223741
6,out,2,0.6286086594223741,1.2572173188447482
7,out,3,0.6286086594223741,1.8858259782671223
10,out,1,0.6286086594223741,0.6286086594223741
11,out,1,0.6286086594223741,0.6286086594223741
14,out,1,0.6286086594223741,0.6286086594223741
1,wild,2,2.70805020110221,5.41610040220442
1,im,12,0.14310084364067324,1.717210123688079
2,im,1,0.14310084364067324,0.14310084364067324
3,im,8,0.14310084364067324,1.144806749125386
5,im,4,0.14310084364067324,0.572403374562693
6,im,5,0.14310084364067324,0.7155042182033662
7,im,7,0.14310084364067324,1.0017059054847126
8,im,6,0.14310084364067324,0.8586050618440395
9,im,1,0.14310084364067324,0.14310084364067324
10,im,23,0.14310084364067324,3.2913194037354847
11,im,6,0.14310084364067324,0.8586050618440395
12,im,21,0.14310084364067324,3.005117716454138
13,im,2,0.14310084364067324,0.2862016872813465
15,im,36,0.14310084364067324,5.151630371064237
2,freeze,1,2.70805020110221,2.70805020110221
2,hair,2,2.70805020110221,5.41610040220442
2,down,1,0.7621400520468967,0.7621400520468967
5,down,1,0.7621400520468967,0.7621400520468967
7,down,13,0.7621400520468967,9.907820676609658
10,down,1,0.7621400520468967,0.7621400520468967
11,down,1,0.7621400520468967,0.7621400520468967
14,down,1,0.7621400520468967,0.7621400520468967
15,down,3,0.7621400520468967,2.2864201561406903
3,ya,1,1.6094379124341003,1.6094379124341003
6,ya,5,1.6094379124341003,8.047189562170502
12,ya,1,1.6094379124341003,1.6094379124341003
3,we,2,0.9162907318741551,1.8325814637483102
4,we,3,0.9162907318741551,2.7488721956224653
6,we,14,0.9162907318741551,12.828070246238171
7,we,5,0.9162907318741551,4.5814536593707755
9,we,6,0.9162907318741551,5.497744391244931
12,we,4,0.9162907318741551,3.6651629274966204
3,theres,1,0.9162907318741551,0.9162907318741551
5,theres,1,0.9162907318741551,0.9162907318741551
7,theres,3,0.9162907318741551,2.7488721956224653
13,theres,6,0.9162907318741551,5.497744391244931
14,theres,1,0.9162907318741551,0.9162907318741551
15,theres,2,0.9162907318741551,1.8325814637483102
3,both,1,2.0149030205422647,2.0149030205422647
6,both,1,2.0149030205422647,2.0149030205422647
5,walk,1,1.6094379124341003,1.6094379124341003
7,walk,1,1.6094379124341003,1.6094379124341003
12,walk,1,1.6094379124341003,1.6094379124341003
5,dark,2,2.0149030205422647,4.029806041084529
7,dark,1,2.0149030205422647,2.0149030205422647
6,crying,3,2.70805020110221,8.12415060330663
6,backfires,1,2.70805020110221,2.70805020110221
6,fear,2,2.70805020110221,5.41610040220442
6,lived,1,2.70805020110221,2.70805020110221
6,kept,1,2.70805020110221,2.70805020110221
6,rollin,1,2.70805020110221,2.70805020110221
7,theyre,1,2.70805020110221,2.70805020110221
7,dressed,1,2.70805020110221,2.70805020110221
7,living,1,2.70805020110221,2.70805020110221
7,charity,1,2.70805020110221,2.70805020110221
7,afterlife,1,2.70805020110221,2.70805020110221
7,touch,1,2.0149030205422647,2.0149030205422647
10,touch,2,2.0149030205422647,4.029806041084529
7,new,2,2.70805020110221,5.41610040220442
7,wilson,1,2.70805020110221,2.70805020110221
7,dickey,1,2.70805020110221,2.70805020110221
7,nat,1,2.70805020110221,2.70805020110221
7,act,1,2.70805020110221,2.70805020110221
7,altar,1,2.70805020110221,2.70805020110221
7,rising,1,2.70805020110221,2.70805020110221
7,jelly,1,2.70805020110221,2.70805020110221
7,lucille,1,2.70805020110221,2.70805020110221
8,become,8,2.0149030205422647,16.119224164338117
14,become,1,2.0149030205422647,2.0149030205422647
10,change,1,2.70805020110221,2.70805020110221
10,shed,1,2.70805020110221,2.70805020110221
13,screamin,1,2.70805020110221,2.70805020110221
15,wants,3,2.70805020110221,8.12415060330663
1,faded,11,2.70805020110221,29.788552212124312
1,so,4,0.22314355131420976,0.8925742052568391
2,so,3,0.22314355131420976,0.6694306539426294
3,so,2,0.22314355131420976,0.44628710262841953
4,so,1,0.22314355131420976,0.22314355131420976
6,so,4,0.22314355131420976,0.8925742052568391
7,so,2,0.22314355131420976,0.44628710262841953
8,so,12,0.22314355131420976,2.6777226157705174
9,so,2,0.22314355131420976,0.44628710262841953
10,so,1,0.22314355131420976,0.22314355131420976
11,so,4,0.22314355131420976,0.8925742052568391
14,so,5,0.22314355131420976,1.1157177565710488
15,so,9,0.22314355131420976,2.008291961827888
2,wondering,1,2.0149030205422647,2.0149030205422647
3,wondering,1,2.0149030205422647,2.0149030205422647
3,its,3,0.6286086594223741,1.8858259782671223
6,its,5,0.6286086594223741,3.1430432971118707
7,its,9,0.6286086594223741,5.657477934801367
9,its,3,0.6286086594223741,1.8858259782671223
10,its,1,0.6286086594223741,0.6286086594223741
11,its,4,0.6286086594223741,2.5144346376894964
12,its,1,0.6286086594223741,0.6286086594223741
15,its,1,0.6286086594223741,0.6286086594223741
3,youd,1,2.0149030205422647,2.0149030205422647
5,youd,1,2.0149030205422647,2.0149030205422647
3,about,2,1.0986122886681098,2.1972245773362196
6,about,1,1.0986122886681098,1.0986122886681098
7,about,1,1.0986122886681098,1.0986122886681098
10,about,1,1.0986122886681098,1.0986122886681098
14,about,3,1.0986122886681098,3.295836866004329
3,be,4,0.31015492830383945,1.2406197132153578
4,be,3,0.31015492830383945,0.9304647849115184
5,be,7,0.31015492830383945,2.171084498126876
6,be,8,0.31015492830383945,2.4812394264307156
7,be,4,0.31015492830383945,1.2406197132153578
8,be,10,0.31015492830383945,3.1015492830383944
9,be,3,0.31015492830383945,0.9304647849115184
11,be,1,0.31015492830383945,0.31015492830383945
12,be,3,0.31015492830383945,0.9304647849115184
14,be,2,0.31015492830383945,0.6203098566076789
15,be,9,0.31015492830383945,2.791394354734555
3,fell,1,2.0149030205422647,2.0149030205422647
7,fell,1,2.0149030205422647,2.0149030205422647
3,outside,5,2.70805020110221,13.54025100551105
4,someone,2,1.0986122886681098,2.1972245773362196
6,someone,1,1.0986122886681098,1.0986122886681098
7,someone,2,1.0986122886681098,2.1972245773362196
8,someone,1,1.0986122886681098,1.0986122886681098
13,someone,3,1.0986122886681098,3.295836866004329
5,left,1,1.3217558399823195,1.3217558399823195
7,left,1,1.3217558399823195,1.3217558399823195
11,left,1,1.3217558399823195,1.3217558399823195
13,left,1,1.3217558399823195,1.3217558399823195
5,friend,1,2.70805020110221,2.70805020110221
6,baby,5,1.6094379124341003,8.047189562170502
9,baby,2,1.6094379124341003,3.2188758248682006
12,baby,4,1.6094379124341003,6.437751649736401
6,promise,2,2.70805020110221,5.41610040220442
6,funny,1,2.70805020110221,2.70805020110221
6,or,1,1.6094379124341003,1.6094379124341003
7,or,2,1.6094379124341003,3.2188758248682006
15,or,1,1.6094379124341003,1.6094379124341003
6,fast,1,2.70805020110221,2.70805020110221
6,first,1,1.6094379124341003,1.6094379124341003
7,first,1,1.6094379124341003,1.6094379124341003
12,first,1,1.6094379124341003,1.6094379124341003
6,proud,1,2.70805020110221,2.70805020110221
6,reminiscing,1,2.70805020110221,2.70805020110221
6,imma,4,2.70805020110221,10.83220080440884
6,shine,1,2.70805020110221,2.70805020110221
7,president kennedy,1,2.70805020110221,2.70805020110221
7,collect,1,2.70805020110221,2.70805020110221
7,surprise,1,2.70805020110221,2.70805020110221
7,aquarian,1,2.70805020110221,2.70805020110221
7,flag,1,2.70805020110221,2.70805020110221
7,shoot,3,2.70805020110221,8.12415060330663
7,piled,1,2.70805020110221,2.70805020110221
7,air,1,2.70805020110221,2.70805020110221
7,decay,1,2.70805020110221,2.70805020110221
7,monroe,1,2.70805020110221,2.70805020110221
7,twilight,1,2.70805020110221,2.70805020110221
7,jazz,1,2.70805020110221,2.70805020110221
7,odds,1,2.70805020110221,2.70805020110221
7,gods,1,2.70805020110221,2.70805020110221
7,stella,1,2.70805020110221,2.70805020110221
7,devil,1,2.70805020110221,2.70805020110221
7,memphis,1,2.70805020110221,2.70805020110221
8,undertow,8,2.70805020110221,21.66440160881768
9,easier,1,2.70805020110221,2.70805020110221
9,pages,2,2.70805020110221,5.41610040220442
12,deny,2,2.70805020110221,5.41610040220442
13,warmth,1,2.70805020110221,2.70805020110221
13,fadin,2,2.70805020110221,5.41610040220442
1,wanna,1,2.70805020110221,2.70805020110221
1,set,1,2.70805020110221,2.70805020110221
3,tell,6,0.9162907318741551,5.497744391244931
4,tell,10,0.9162907318741551,9.162907318741551
6,tell,1,0.9162907318741551,0.9162907318741551
7,tell,3,0.9162907318741551,2.7488721956224653
14,tell,2,0.9162907318741551,1.8325814637483102
15,tell,2,0.9162907318741551,1.8325814637483102
3,matter,3,2.0149030205422647,6.0447090616267936
7,matter,1,2.0149030205422647,2.0149030205422647
4,own,1,2.0149030205422647,2.0149030205422647
11,own,5,2.0149030205422647,10.074515102711324
6,may,3,1.6094379124341003,4.828313737302301
8,may,1,1.6094379124341003,1.6094379124341003
15,may,1,1.6094379124341003,1.6094379124341003
6,stiffen,3,2.70805020110221,8.12415060330663
6,sad,1,2.70805020110221,2.70805020110221
6,more,4,1.3217558399823195,5.287023359929278
7,more,3,1.3217558399823195,3.9652675199469583
8,more,7,1.3217558399823195,9.252290879876236
13,more,3,1.3217558399823195,3.9652675199469583
6,talkin,1,2.70805020110221,2.70805020110221
6,mockingbird,2,2.70805020110221,5.41610040220442
7,livin,1,2.70805020110221,2.70805020110221
7,cross,3,2.70805020110221,8.12415060330663
7,throat,1,2.70805020110221,2.70805020110221
7,leaning,1,2.70805020110221,2.70805020110221
7,hospital,1,2.70805020110221,2.70805020110221
7,lonesome,1,2.70805020110221,2.70805020110221
7,parker,1,2.70805020110221,2.70805020110221
7,bugsy,1,2.70805020110221,2.70805020110221
7,grave,1,2.70805020110221,2.70805020110221
7,drums,1,2.70805020110221,2.70805020110221
9,ourselves,2,2.70805020110221,5.41610040220442
10,thatd,1,2.70805020110221,2.70805020110221
11,nothingness,1,2.70805020110221,2.70805020110221
11,revealed,1,2.70805020110221,2.70805020110221
13,bloodshot,1,2.70805020110221,2.70805020110221
13,different,3,2.70805020110221,8.12415060330663
14,waiting,1,2.70805020110221,2.70805020110221
15,hide,1,2.70805020110221,2.70805020110221
15,roaming,1,2.70805020110221,2.70805020110221
15,fighting,1,2.70805020110221,2.70805020110221
1,all,1,0.31015492830383945,0.31015492830383945
2,all,2,0.31015492830383945,0.6203098566076789
3,all,1,0.31015492830383945,0.31015492830383945
4,all,11,0.31015492830383945,3.411704211342234
5,all,2,0.31015492830383945,0.6203098566076789
6,all,9,0.31015492830383945,2.791394354734555
7,all,4,0.31015492830383945,1.2406197132153578
8,all,3,0.31015492830383945,0.9304647849115184
10,all,5,0.31015492830383945,1.5507746415191972
11,all,9,0.31015492830383945,2.791394354734555
12,all,12,0.31015492830383945,3.7218591396460736
3,town,1,2.70805020110221,2.70805020110221
4,hearts,1,2.0149030205422647,2.0149030205422647
9,hearts,2,2.0149030205422647,4.029806041084529
5,granted,1,2.70805020110221,2.70805020110221
6,robbed,1,2.70805020110221,2.70805020110221
6,startin,1,2.70805020110221,2.70805020110221
6,lot,1,2.70805020110221,2.70805020110221
6,moved,2,2.70805020110221,5.41610040220442
6,dre,1,2.70805020110221,2.70805020110221
6,id,1,1.3217558399823195,1.3217558399823195
7,id,1,1.3217558399823195,1.3217558399823195
11,id,1,1.3217558399823195,1.3217558399823195
15,id,3,1.3217558399823195,3.9652675199469583
6,sold,1,2.70805020110221,2.70805020110221
7,window,1,2.70805020110221,2.70805020110221
7,shoe,1,2.70805020110221,2.70805020110221
7,died,1,2.0149030205422647,2.0149030205422647
13,died,1,2.0149030205422647,2.0149030205422647
7,trap,1,2.70805020110221,2.70805020110221
7,thirtythree,1,2.70805020110221,2.70805020110221
7,238,1,2.70805020110221,2.70805020110221
7,play,61,2.70805020110221,165.19106226723483
7,betts,1,2.70805020110221,2.70805020110221
7,pepper,1,2.70805020110221,2.70805020110221
7,birdman,1,2.70805020110221,2.70805020110221
8,numb,5,2.70805020110221,13.54025100551105
8,less,3,2.70805020110221,8.12415060330663
9,pocket,2,2.70805020110221,5.41610040220442
13,somethin,3,2.70805020110221,8.12415060330663
13,visions,1,2.70805020110221,2.70805020110221
1,feel,1,0.5108256237659907,0.5108256237659907
5,feel,1,0.5108256237659907,0.5108256237659907
6,feel,2,0.5108256237659907,1.0216512475319814
8,feel,5,0.5108256237659907,2.5541281188299534
9,feel,1,0.5108256237659907,0.5108256237659907
10,feel,2,0.5108256237659907,1.0216512475319814
11,feel,10,0.5108256237659907,5.108256237659907
12,feel,2,0.5108256237659907,1.0216512475319814
13,feel,1,0.5108256237659907,0.5108256237659907
2,ends,1,2.70805020110221,2.70805020110221
3,say,4,1.0986122886681098,4.394449154672439
4,say,2,1.0986122886681098,2.1972245773362196
7,say,2,1.0986122886681098,2.1972245773362196
11,say,2,1.0986122886681098,2.1972245773362196
14,say,2,1.0986122886681098,2.1972245773362196
